incident_id,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
PAK-00653,2010-11-20,2010,11,20,Pakistan,FATA/Tribal Areas,Bajaur,Ethnic Violence,Civilians,Haqqani Network,32,10,42,Yes,Minor,"Ethnic Violence targeting civilians in Bajaur, FATA/Tribal Areas."
PAK-00648,2010-12-01,2010,12,1,Pakistan,Khyber Pakhtunkhwa,Dir,Ambush,Ethnic Group,TTP,16,9,25,Yes,None,"Ambush targeting ethnic group in Dir, Khyber Pakhtunkhwa."
PAK-00642,2010-12-03,2010,12,3,Pakistan,Balochistan,Gwadar,Suicide Bombing,Military/Security Forces,Al-Qaeda,12,38,50,No,Minor,"Suicide Bombing targeting military/security forces in Gwadar, Balochistan."
PAK-00684,2010-12-15,2010,12,15,Pakistan,FATA/Tribal Areas,Orakzai,Militant Attack,Infrastructure,Haqqani Network,19,32,51,Yes,None,"Militant Attack targeting infrastructure in Orakzai, FATA/Tribal Areas."
PAK-00681,2010-12-17,2010,12,17,Pakistan,Gilgit-Baltistan,Gilgit,Rocket Attack,Judges/Lawyers,BRAS,9,13,22,Yes,Moderate,"Rocket Attack targeting judges/lawyers in Gilgit, Gilgit-Baltistan."
PAK-00650,2010-12-19,2010,12,19,Pakistan,Islamabad Capital Territory,Islamabad,Ethnic Violence,Government Officials,BLA,1,6,7,Yes,Major,"Ethnic Violence targeting government officials in Islamabad, Islamabad Capital Territory."
PAK-00637,2010-12-28,2010,12,28,Pakistan,Sindh,Larkana,Rocket Attack,Paramilitary,BLA,6,21,27,Yes,Moderate,"Rocket Attack targeting paramilitary in Larkana, Sindh."
PAK-00719,2011-01-08,2011,1,8,Pakistan,Sindh,Sukkur,Kidnapping,Market/Bazaar,Al-Qaeda,0,4,4,Yes,Minor,"Kidnapping targeting market/bazaar in Sukkur, Sindh."
PAK-00713,2011-01-09,2011,1,9,Pakistan,Azad Kashmir,Muzaffarabad,Political Violence,Ethnic Group,Al-Qaeda,2,2,4,Yes,Moderate,"Political Violence targeting ethnic group in Muzaffarabad, Azad Kashmir."
PAK-00714,2011-01-15,2011,1,15,Pakistan,Sindh,Hyderabad,Drone Strike,Infrastructure,Lashkar-e-Jhangvi,23,38,61,Yes,None,"Drone Strike targeting infrastructure in Hyderabad, Sindh."
PAK-00718,2011-01-15,2011,1,15,Pakistan,Khyber Pakhtunkhwa,Dir,Sectarian Violence,Mosque/Shrine,Lashkar-e-Jhangvi,44,89,133,Yes,Moderate,"Sectarian Violence targeting mosque/shrine in Dir, Khyber Pakhtunkhwa."
PAK-00735,2011-01-15,2011,1,15,Pakistan,Balochistan,Loralai,Ethnic Violence,Foreign Nationals,BRAS,21,7,28,Yes,Minor,"Ethnic Violence targeting foreign nationals in Loralai, Balochistan."
PAK-00758,2011-01-18,2011,1,18,Pakistan,Balochistan,Gwadar,Kidnapping,Ethnic Group,Haqqani Network,2,6,8,Yes,None,"Kidnapping targeting ethnic group in Gwadar, Balochistan."
PAK-00704,2011-01-22,2011,1,22,Pakistan,FATA/Tribal Areas,North Waziristan,Kidnapping,Journalists,BRAS,2,7,9,Yes,Moderate,"Kidnapping targeting journalists in North Waziristan, FATA/Tribal Areas."
PAK-00760,2011-01-27,2011,1,27,Pakistan,Khyber Pakhtunkhwa,Bannu,Political Violence,Infrastructure,Unknown,12,1,13,Yes,Minor,"Political Violence targeting infrastructure in Bannu, Khyber Pakhtunkhwa."
PAK-00750,2011-02-12,2011,2,12,Pakistan,Balochistan,Dera Bugti,Kidnapping,Police,Unknown,0,0,0,Yes,Moderate,"Kidnapping targeting police in Dera Bugti, Balochistan."
PAK-00716,2011-02-25,2011,2,25,Pakistan,Khyber Pakhtunkhwa,Mardan,Bombing,Paramilitary,Punjabi Taliban,2,3,5,Yes,Unknown,"Bombing targeting paramilitary in Mardan, Khyber Pakhtunkhwa."
PAK-00728,2011-02-25,2011,2,25,Pakistan,Sindh,Larkana,Ethnic Violence,Paramilitary,BRAS,10,29,39,Yes,Major,"Ethnic Violence targeting paramilitary in Larkana, Sindh."
PAK-00751,2011-02-27,2011,2,27,Pakistan,Khyber Pakhtunkhwa,Mingora,Grenade Attack,Government Officials,Punjabi Taliban,2,3,5,Yes,Unknown,"Grenade Attack targeting government officials in Mingora, Khyber Pakhtunkhwa."
PAK-00752,2011-03-04,2011,3,4,Pakistan,Khyber Pakhtunkhwa,Charsadda,Ambush,Paramilitary,Al-Qaeda,8,19,27,Yes,Moderate,"Ambush targeting paramilitary in Charsadda, Khyber Pakhtunkhwa."
PAK-00715,2011-03-08,2011,3,8,Pakistan,FATA/Tribal Areas,North Waziristan,Assassination,Market/Bazaar,BRAS,2,3,5,No,Major,"Assassination targeting market/bazaar in North Waziristan, FATA/Tribal Areas."
PAK-00711,2011-03-12,2011,3,12,Pakistan,Balochistan,Kalat,Grenade Attack,Civilians,Haqqani Network,2,0,2,Yes,Moderate,"Grenade Attack targeting civilians in Kalat, Balochistan."
PAK-00708,2011-03-16,2011,3,16,Pakistan,Khyber Pakhtunkhwa,Bannu,Bombing,School,Lashkar-e-Jhangvi,19,3,22,Yes,Minor,"Bombing targeting school in Bannu, Khyber Pakhtunkhwa."
PAK-00746,2011-03-19,2011,3,19,Pakistan,Punjab,Lahore,Sectarian Violence,Foreign Nationals,Unknown,11,15,26,Yes,Moderate,"Sectarian Violence targeting foreign nationals in Lahore, Punjab."
PAK-00705,2011-03-20,2011,3,20,Pakistan,Balochistan,Loralai,Drone Strike,Market/Bazaar,TTP,26,0,26,Yes,Major,"Drone Strike targeting market/bazaar in Loralai, Balochistan."
PAK-00734,2011-03-22,2011,3,22,Pakistan,Islamabad Capital Territory,Islamabad,Military Operation,Paramilitary,Unknown,38,109,147,Yes,Major,"Military Operation targeting paramilitary in Islamabad, Islamabad Capital Territory."
PAK-00759,2011-03-24,2011,3,24,Pakistan,Islamabad Capital Territory,Islamabad,Political Violence,Infrastructure,Punjabi Taliban,15,6,21,Yes,Unknown,"Political Violence targeting infrastructure in Islamabad, Islamabad Capital Territory."
PAK-00710,2011-03-27,2011,3,27,Pakistan,Gilgit-Baltistan,Gilgit,Sectarian Violence,Political Party,Al-Qaeda,40,96,136,Yes,Moderate,"Sectarian Violence targeting political party in Gilgit, Gilgit-Baltistan."
PAK-00753,2011-03-31,2011,3,31,Pakistan,Balochistan,Pishin,Militant Attack,Judges/Lawyers,BLA,11,6,17,Yes,Moderate,"Militant Attack targeting judges/lawyers in Pishin, Balochistan."
PAK-00726,2011-04-12,2011,4,12,Pakistan,FATA/Tribal Areas,Mohmand,Ethnic Violence,Civilians,Lashkar-e-Jhangvi,5,11,16,Yes,Unknown,"Ethnic Violence targeting civilians in Mohmand, FATA/Tribal Areas."
PAK-00721,2011-04-20,2011,4,20,Pakistan,FATA/Tribal Areas,Mohmand,Armed Assault,Political Party,Haqqani Network,13,27,40,Yes,Major,"Armed Assault targeting political party in Mohmand, FATA/Tribal Areas."
PAK-00742,2011-04-26,2011,4,26,Pakistan,Azad Kashmir,Mirpur,Rocket Attack,School,TTP,4,12,16,Yes,None,"Rocket Attack targeting school in Mirpur, Azad Kashmir."
PAK-00748,2011-05-06,2011,5,6,Pakistan,FATA/Tribal Areas,Mohmand,Militant Attack,Civilians,Lashkar-e-Jhangvi,14,1,15,Yes,Moderate,"Militant Attack targeting civilians in Mohmand, FATA/Tribal Areas."
PAK-00757,2011-05-11,2011,5,11,Pakistan,Khyber Pakhtunkhwa,Charsadda,Militant Attack,Ethnic Group,Punjabi Taliban,2,6,8,Yes,Minor,"Militant Attack targeting ethnic group in Charsadda, Khyber Pakhtunkhwa."
PAK-00707,2011-05-13,2011,5,13,Pakistan,Balochistan,Loralai,IED,Foreign Nationals,Unknown,19,27,46,Yes,Major,"IED targeting foreign nationals in Loralai, Balochistan."
PAK-00749,2011-05-20,2011,5,20,Pakistan,Punjab,Sargodha,Political Violence,Judges/Lawyers,TTP,4,5,9,Yes,Moderate,"Political Violence targeting judges/lawyers in Sargodha, Punjab."
PAK-00723,2011-05-26,2011,5,26,Pakistan,Azad Kashmir,Muzaffarabad,IED,Infrastructure,Unknown,4,12,16,Yes,Moderate,"IED targeting infrastructure in Muzaffarabad, Azad Kashmir."
PAK-00747,2011-05-27,2011,5,27,Pakistan,Punjab,Jhang,Mortar Attack,Government Officials,BLA,6,8,14,Yes,Moderate,"Mortar Attack targeting government officials in Jhang, Punjab."
PAK-00700,2011-06-07,2011,6,7,Pakistan,Sindh,Larkana,Grenade Attack,Military/Security Forces,BRAS,5,11,16,No,Unknown,"Grenade Attack targeting military/security forces in Larkana, Sindh."
PAK-00732,2011-06-11,2011,6,11,Pakistan,Azad Kashmir,Muzaffarabad,Suicide Bombing,Judges/Lawyers,Al-Qaeda,54,115,169,No,Major,"Suicide Bombing targeting judges/lawyers in Muzaffarabad, Azad Kashmir."
PAK-00739,2011-06-12,2011,6,12,Pakistan,Gilgit-Baltistan,Hunza,Ambush,Military/Security Forces,Unknown,19,1,20,Yes,Major,"Ambush targeting military/security forces in Hunza, Gilgit-Baltistan."
PAK-00736,2011-06-26,2011,6,26,Pakistan,Sindh,Sukkur,Bombing,Infrastructure,Punjabi Taliban,4,13,17,No,Major,"Bombing targeting infrastructure in Sukkur, Sindh."
PAK-00709,2011-07-02,2011,7,2,Pakistan,Sindh,Hyderabad,Suicide Bombing,School,Haqqani Network,58,162,220,Yes,Moderate,"Suicide Bombing targeting school in Hyderabad, Sindh."
PAK-00755,2011-07-05,2011,7,5,Pakistan,Azad Kashmir,Bagh,Military Operation,Market/Bazaar,BRAS,59,37,96,Yes,Moderate,"Military Operation targeting market/bazaar in Bagh, Azad Kashmir."
PAK-00756,2011-07-16,2011,7,16,Pakistan,Balochistan,Quetta,Suicide Bombing,Police,BLA,37,70,107,Yes,Moderate,"Suicide Bombing targeting police in Quetta, Balochistan."
PAK-00699,2011-07-23,2011,7,23,Pakistan,Sindh,Hyderabad,Military Operation,Infrastructure,TTP,45,92,137,Yes,Major,"Military Operation targeting infrastructure in Hyderabad, Sindh."
PAK-00744,2011-07-25,2011,7,25,Pakistan,Balochistan,Dera Bugti,Rocket Attack,Judges/Lawyers,Haqqani Network,3,6,9,Yes,Unknown,"Rocket Attack targeting judges/lawyers in Dera Bugti, Balochistan."
PAK-00701,2011-08-06,2011,8,6,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Drone Strike,Judges/Lawyers,Unknown,10,10,20,Yes,Major,"Drone Strike targeting judges/lawyers in Dera Ismail Khan, Khyber Pakhtunkhwa."
PAK-00743,2011-08-07,2011,8,7,Pakistan,Khyber Pakhtunkhwa,Dir,Mortar Attack,School,Al-Qaeda,8,15,23,Yes,None,"Mortar Attack targeting school in Dir, Khyber Pakhtunkhwa."
PAK-00733,2011-08-09,2011,8,9,Pakistan,Punjab,Lahore,Suicide Bombing,Political Party,BRAS,26,62,88,Yes,Major,"Suicide Bombing targeting political party in Lahore, Punjab."
PAK-00745,2011-08-28,2011,8,28,Pakistan,Punjab,Faisalabad,Bombing,Political Party,Unknown,7,21,28,Yes,Unknown,"Bombing targeting political party in Faisalabad, Punjab."
PAK-00724,2011-09-01,2011,9,1,Pakistan,Punjab,Multan,Political Violence,Hospital,Punjabi Taliban,4,2,6,No,Moderate,"Political Violence targeting hospital in Multan, Punjab."
PAK-00722,2011-09-11,2011,9,11,Pakistan,Khyber Pakhtunkhwa,Bannu,Armed Assault,Ethnic Group,Al-Qaeda,17,8,25,Yes,Moderate,"Armed Assault targeting ethnic group in Bannu, Khyber Pakhtunkhwa."
PAK-00729,2011-09-13,2011,9,13,Pakistan,Islamabad Capital Territory,Islamabad,Assassination,Military/Security Forces,Al-Qaeda,1,1,2,Yes,Minor,"Assassination targeting military/security forces in Islamabad, Islamabad Capital Territory."
PAK-00712,2011-09-15,2011,9,15,Pakistan,Islamabad Capital Territory,Islamabad,Mortar Attack,Political Party,Al-Qaeda,3,2,5,Yes,Minor,"Mortar Attack targeting political party in Islamabad, Islamabad Capital Territory."
PAK-00740,2011-09-15,2011,9,15,Pakistan,Balochistan,Turbat,Military Operation,Civilians,BLA,24,63,87,Yes,Moderate,"Military Operation targeting civilians in Turbat, Balochistan."
PAK-00702,2011-09-26,2011,9,26,Pakistan,FATA/Tribal Areas,Orakzai,IED,Religious Minority,BLA,10,30,40,No,None,"IED targeting religious minority in Orakzai, FATA/Tribal Areas."
PAK-00731,2011-10-05,2011,10,5,Pakistan,Punjab,Multan,Rocket Attack,Paramilitary,Unknown,8,8,16,Yes,Unknown,"Rocket Attack targeting paramilitary in Multan, Punjab."
PAK-00703,2011-10-12,2011,10,12,Pakistan,Sindh,Karachi,Bombing,Judges/Lawyers,BRAS,14,11,25,Yes,Unknown,"Bombing targeting judges/lawyers in Karachi, Sindh."
PAK-00727,2011-10-25,2011,10,25,Pakistan,Sindh,Karachi,Militant Attack,Judges/Lawyers,Unknown,19,48,67,Yes,Major,"Militant Attack targeting judges/lawyers in Karachi, Sindh."
PAK-00741,2011-11-22,2011,11,22,Pakistan,FATA/Tribal Areas,Khyber,Rocket Attack,Foreign Nationals,Punjabi Taliban,3,7,10,Yes,None,"Rocket Attack targeting foreign nationals in Khyber, FATA/Tribal Areas."
PAK-00706,2011-11-27,2011,11,27,Pakistan,Khyber Pakhtunkhwa,Kohat,Political Violence,Political Party,Unknown,15,44,59,Yes,None,"Political Violence targeting political party in Kohat, Khyber Pakhtunkhwa."
PAK-00738,2011-12-03,2011,12,3,Pakistan,Khyber Pakhtunkhwa,Bannu,Kidnapping,Military/Security Forces,Haqqani Network,0,3,3,No,Unknown,"Kidnapping targeting military/security forces in Bannu, Khyber Pakhtunkhwa."
PAK-00725,2011-12-04,2011,12,4,Pakistan,FATA/Tribal Areas,South Waziristan,Military Operation,Civilians,Punjabi Taliban,31,66,97,Yes,None,"Military Operation targeting civilians in South Waziristan, FATA/Tribal Areas."
PAK-00730,2011-12-05,2011,12,5,Pakistan,Sindh,Mirpur Khas,Mortar Attack,Religious Minority,BRAS,1,1,2,Yes,Major,"Mortar Attack targeting religious minority in Mirpur Khas, Sindh."
PAK-00717,2011-12-08,2011,12,8,Pakistan,Khyber Pakhtunkhwa,Nowshera,Armed Assault,School,TTP,3,4,7,Yes,None,"Armed Assault targeting school in Nowshera, Khyber Pakhtunkhwa."
PAK-00737,2011-12-19,2011,12,19,Pakistan,Sindh,Karachi,Militant Attack,Market/Bazaar,BLA,21,10,31,Yes,Moderate,"Militant Attack targeting market/bazaar in Karachi, Sindh."
PAK-00754,2011-12-25,2011,12,25,Pakistan,Punjab,Jhang,Ambush,Police,Unknown,18,23,41,No,Moderate,"Ambush targeting police in Jhang, Punjab."
PAK-00720,2011-12-29,2011,12,29,Pakistan,Balochistan,Khuzdar,Bombing,Civilians,BLA,30,64,94,Yes,Unknown,"Bombing targeting civilians in Khuzdar, Balochistan."
PAK-00793,2012-01-07,2012,1,7,Pakistan,Balochistan,Turbat,Political Violence,Military/Security Forces,TTP,7,3,10,Yes,Major,"Political Violence targeting military/security forces in Turbat, Balochistan."
PAK-00805,2012-01-10,2012,1,10,Pakistan,Punjab,Sargodha,Rocket Attack,Market/Bazaar,BLA,8,1,9,Yes,Moderate,"Rocket Attack targeting market/bazaar in Sargodha, Punjab."
PAK-00783,2012-01-11,2012,1,11,Pakistan,Khyber Pakhtunkhwa,Mingora,Ambush,Political Party,BLA,13,5,18,No,Minor,"Ambush targeting political party in Mingora, Khyber Pakhtunkhwa."
PAK-00801,2012-01-11,2012,1,11,Pakistan,Islamabad Capital Territory,Islamabad,Military Operation,Foreign Nationals,Unknown,47,111,158,Yes,Minor,"Military Operation targeting foreign nationals in Islamabad, Islamabad Capital Territory."
PAK-00814,2012-01-19,2012,1,19,Pakistan,Balochistan,Mastung,Ethnic Violence,Political Party,Punjabi Taliban,4,12,16,Yes,Minor,"Ethnic Violence targeting political party in Mastung, Balochistan."
PAK-00776,2012-01-21,2012,1,21,Pakistan,Islamabad Capital Territory,Islamabad,Kidnapping,Ethnic Group,Punjabi Taliban,0,3,3,Yes,Unknown,"Kidnapping targeting ethnic group in Islamabad, Islamabad Capital Territory."
PAK-00807,2012-01-24,2012,1,24,Pakistan,Khyber Pakhtunkhwa,Charsadda,Militant Attack,Paramilitary,BRAS,23,45,68,Yes,Unknown,"Militant Attack targeting paramilitary in Charsadda, Khyber Pakhtunkhwa."
PAK-00775,2012-01-28,2012,1,28,Pakistan,Balochistan,Loralai,Assassination,Ethnic Group,TTP,2,2,4,Yes,None,"Assassination targeting ethnic group in Loralai, Balochistan."
PAK-00819,2012-01-31,2012,1,31,Pakistan,Azad Kashmir,Rawalakot,Militant Attack,Hospital,Punjabi Taliban,34,14,48,Yes,Moderate,"Militant Attack targeting hospital in Rawalakot, Azad Kashmir."
PAK-00792,2012-02-10,2012,2,10,Pakistan,Punjab,Sargodha,Ambush,Infrastructure,Lashkar-e-Jhangvi,7,5,12,Yes,Unknown,"Ambush targeting infrastructure in Sargodha, Punjab."
PAK-00777,2012-02-17,2012,2,17,Pakistan,Islamabad Capital Territory,Islamabad,Military Operation,Civilians,Lashkar-e-Jhangvi,10,22,32,Yes,Moderate,"Military Operation targeting civilians in Islamabad, Islamabad Capital Territory."
PAK-00789,2012-02-25,2012,2,25,Pakistan,Gilgit-Baltistan,Hunza,Rocket Attack,Police,Al-Qaeda,0,4,4,Yes,Major,"Rocket Attack targeting police in Hunza, Gilgit-Baltistan."
PAK-00808,2012-02-26,2012,2,26,Pakistan,Balochistan,Khuzdar,Armed Assault,Police,Unknown,15,48,63,No,Unknown,"Armed Assault targeting police in Khuzdar, Balochistan."
PAK-00810,2012-03-03,2012,3,3,Pakistan,Punjab,Sargodha,Armed Assault,Religious Minority,Haqqani Network,11,8,19,Yes,Major,"Armed Assault targeting religious minority in Sargodha, Punjab."
PAK-00762,2012-03-09,2012,3,9,Pakistan,FATA/Tribal Areas,North Waziristan,Assassination,Judges/Lawyers,Haqqani Network,4,15,19,Yes,Unknown,"Assassination targeting judges/lawyers in North Waziristan, FATA/Tribal Areas."
PAK-00827,2012-03-19,2012,3,19,Pakistan,Punjab,Rawalpindi,Armed Assault,Foreign Nationals,BRAS,2,8,10,Yes,Moderate,"Armed Assault targeting foreign nationals in Rawalpindi, Punjab."
PAK-00804,2012-03-21,2012,3,21,Pakistan,FATA/Tribal Areas,Bajaur,IED,Paramilitary,Lashkar-e-Jhangvi,6,6,12,Yes,None,"IED targeting paramilitary in Bajaur, FATA/Tribal Areas."
PAK-00765,2012-03-28,2012,3,28,Pakistan,Khyber Pakhtunkhwa,Mingora,Political Violence,School,Lashkar-e-Jhangvi,2,5,7,No,None,"Political Violence targeting school in Mingora, Khyber Pakhtunkhwa."
PAK-00811,2012-03-28,2012,3,28,Pakistan,Punjab,Lahore,Militant Attack,Paramilitary,Haqqani Network,20,64,84,Yes,Moderate,"Militant Attack targeting paramilitary in Lahore, Punjab."
PAK-00816,2012-04-15,2012,4,15,Pakistan,Sindh,Karachi,Ambush,Religious Minority,Punjabi Taliban,15,41,56,No,Unknown,"Ambush targeting religious minority in Karachi, Sindh."
PAK-00767,2012-04-20,2012,4,20,Pakistan,Balochistan,Loralai,Ethnic Violence,Religious Minority,Punjabi Taliban,14,38,52,No,Moderate,"Ethnic Violence targeting religious minority in Loralai, Balochistan."
PAK-00764,2012-05-14,2012,5,14,Pakistan,FATA/Tribal Areas,South Waziristan,Bombing,Market/Bazaar,Al-Qaeda,15,12,27,Yes,Minor,"Bombing targeting market/bazaar in South Waziristan, FATA/Tribal Areas."
PAK-00768,2012-05-14,2012,5,14,Pakistan,FATA/Tribal Areas,Mohmand,Kidnapping,Judges/Lawyers,Lashkar-e-Jhangvi,0,2,2,Yes,Major,"Kidnapping targeting judges/lawyers in Mohmand, FATA/Tribal Areas."
PAK-00779,2012-05-25,2012,5,25,Pakistan,Punjab,Rawalpindi,Militant Attack,Paramilitary,Al-Qaeda,23,3,26,Yes,None,"Militant Attack targeting paramilitary in Rawalpindi, Punjab."
PAK-00794,2012-06-03,2012,6,3,Pakistan,Punjab,Jhang,Military Operation,Hospital,Haqqani Network,47,101,148,Yes,Minor,"Military Operation targeting hospital in Jhang, Punjab."
PAK-00815,2012-06-04,2012,6,4,Pakistan,Khyber Pakhtunkhwa,Charsadda,Rocket Attack,Judges/Lawyers,Punjabi Taliban,10,35,45,Yes,Moderate,"Rocket Attack targeting judges/lawyers in Charsadda, Khyber Pakhtunkhwa."
PAK-00761,2012-06-09,2012,6,9,Pakistan,Punjab,Faisalabad,Bombing,Journalists,BLA,21,39,60,Yes,None,"Bombing targeting journalists in Faisalabad, Punjab."
PAK-00773,2012-06-09,2012,6,9,Pakistan,FATA/Tribal Areas,South Waziristan,Mortar Attack,Judges/Lawyers,Lashkar-e-Jhangvi,4,3,7,Yes,Minor,"Mortar Attack targeting judges/lawyers in South Waziristan, FATA/Tribal Areas."
PAK-00769,2012-06-14,2012,6,14,Pakistan,FATA/Tribal Areas,Bajaur,Drone Strike,Government Officials,TTP,16,8,24,No,Major,"Drone Strike targeting government officials in Bajaur, FATA/Tribal Areas."
PAK-00781,2012-06-15,2012,6,15,Pakistan,Punjab,Gujranwala,Bombing,Infrastructure,TTP,21,57,78,No,Unknown,"Bombing targeting infrastructure in Gujranwala, Punjab."
PAK-00829,2012-06-27,2012,6,27,Pakistan,Balochistan,Gwadar,Kidnapping,Paramilitary,TTP,0,4,4,Yes,None,"Kidnapping targeting paramilitary in Gwadar, Balochistan."
PAK-00809,2012-07-04,2012,7,4,Pakistan,Khyber Pakhtunkhwa,Charsadda,Suicide Bombing,Civilians,Lashkar-e-Jhangvi,20,26,46,Yes,Moderate,"Suicide Bombing targeting civilians in Charsadda, Khyber Pakhtunkhwa."
PAK-00785,2012-07-17,2012,7,17,Pakistan,FATA/Tribal Areas,Bajaur,Armed Assault,Foreign Nationals,BLA,16,28,44,Yes,Unknown,"Armed Assault targeting foreign nationals in Bajaur, FATA/Tribal Areas."
PAK-00763,2012-07-20,2012,7,20,Pakistan,Balochistan,Kalat,Sectarian Violence,Government Officials,Punjabi Taliban,25,23,48,No,Unknown,"Sectarian Violence targeting government officials in Kalat, Balochistan."
PAK-00796,2012-08-04,2012,8,4,Pakistan,Punjab,Multan,IED,Hospital,Unknown,5,15,20,Yes,Minor,"IED targeting hospital in Multan, Punjab."
PAK-00786,2012-08-06,2012,8,6,Pakistan,Punjab,Rawalpindi,Political Violence,Foreign Nationals,Lashkar-e-Jhangvi,7,20,27,Yes,Unknown,"Political Violence targeting foreign nationals in Rawalpindi, Punjab."
PAK-00812,2012-08-07,2012,8,7,Pakistan,Punjab,Sialkot,Militant Attack,Religious Minority,Punjabi Taliban,16,8,24,Yes,Major,"Militant Attack targeting religious minority in Sialkot, Punjab."
PAK-00806,2012-08-08,2012,8,8,Pakistan,Sindh,Nawabshah,Kidnapping,Political Party,TTP,0,2,2,Yes,Minor,"Kidnapping targeting political party in Nawabshah, Sindh."
PAK-00784,2012-08-09,2012,8,9,Pakistan,Sindh,Larkana,Rocket Attack,Religious Minority,Al-Qaeda,4,15,19,Yes,Moderate,"Rocket Attack targeting religious minority in Larkana, Sindh."
PAK-00823,2012-08-16,2012,8,16,Pakistan,Khyber Pakhtunkhwa,Mardan,Suicide Bombing,Judges/Lawyers,Lashkar-e-Jhangvi,65,54,119,Yes,Unknown,"Suicide Bombing targeting judges/lawyers in Mardan, Khyber Pakhtunkhwa."
PAK-00780,2012-08-23,2012,8,23,Pakistan,Sindh,Sukkur,Armed Assault,Infrastructure,Lashkar-e-Jhangvi,1,1,2,Yes,Major,"Armed Assault targeting infrastructure in Sukkur, Sindh."
PAK-00803,2012-08-29,2012,8,29,Pakistan,Punjab,Faisalabad,Rocket Attack,Journalists,Punjabi Taliban,10,23,33,Yes,Minor,"Rocket Attack targeting journalists in Faisalabad, Punjab."
PAK-00795,2012-09-03,2012,9,3,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Armed Assault,Military/Security Forces,BLA,1,3,4,Yes,Minor,"Armed Assault targeting military/security forces in Dera Ismail Khan, Khyber Pakhtunkhwa."
