new_id,source,date,year,month,day,country,region,city,attack_type,target_type,perpetrator_group,killed,wounded,total_casualties,attack_success,property_damage,notes
INC-01030,ATK,4/7/2011,2011,4,7,Pakistan,Baluchistan,Quetta,Suicide bombing,Police,Unknown,1,19,20,Yes,Unknown,Detailed blast record from attacks.csv (S# 310). Location: Gulistan road-also known as police lines Category: Residence Target: Police
INC-01031,PAK,4/12/2011,2011,4,12,Pakistan,FATA/Tribal Areas,Mohmand,Ethnic Violence,Civilians,Lashkar-e-Jhangvi,5,11,16,Yes,Unknown,"Ethnic Violence targeting civilians in Mohmand, FATA/Tribal Areas."
INC-01032,PAK,4/20/2011,2011,4,20,Pakistan,FATA/Tribal Areas,Mohmand,Armed Assault,Political Party,Haqqani Network,13,27,40,Yes,Major,"Armed Assault targeting political party in Mohmand, FATA/Tribal Areas."
INC-01033,ATK,4/23/2011,2011,4,23,Pakistan,FATA,Bajaur Agency,Suicide bombing,Anti-Militants,Unknown,5,8,13,Yes,Unknown,Detailed blast record from attacks.csv (S# 311). Location: Salarzai area-65 km northeast of khar Category: Mobile Target: Anti-Militants Sect: Sunni
INC-01034,PAK,4/26/2011,2011,4,26,Pakistan,Azad Kashmir,Mirpur,Rocket Attack,School,TTP,4,12,16,Yes,,"Rocket Attack targeting school in Mirpur, Azad Kashmir."
INC-01035,PAK,5/6/2011,2011,5,6,Pakistan,FATA/Tribal Areas,Mohmand,Militant Attack,Civilians,Lashkar-e-Jhangvi,14,1,15,Yes,Moderate,"Militant Attack targeting civilians in Mohmand, FATA/Tribal Areas."
INC-01036,PAK,5/11/2011,2011,5,11,Pakistan,Khyber Pakhtunkhwa,Charsadda,Militant Attack,Ethnic Group,Punjabi Taliban,2,6,8,Yes,Minor,"Militant Attack targeting ethnic group in Charsadda, Khyber Pakhtunkhwa."
INC-01037,ATK,5/13/2011,2011,5,13,Pakistan,KPK,Charsadda,Suicide bombing,Military,Unknown,95,140,235,Yes,Unknown,Detailed blast record from attacks.csv (S# 312). Location: FC headquarters in Shabqadar-30km from peshawar Category: Military Target: Military Context: FC personnel were gathered there
INC-01038,PAK,5/13/2011,2011,5,13,Pakistan,Balochistan,Loralai,IED,Foreign Nationals,Unknown,19,27,46,Yes,Major,"IED targeting foreign nationals in Loralai, Balochistan."
INC-01039,ATK,5/14/2011,2011,5,14,Pakistan,KPK,D.G Khan,Suicide bombing,civilian,Unknown,3,9,12,Yes,Unknown,Detailed blast record from attacks.csv (S# 313). Location: MCB bank-Main bazar of Taunsa Sharif Category: Bank Target: civilian
INC-01040,PAK,5/20/2011,2011,5,20,Pakistan,Punjab,Sargodha,Political Violence,Judges/Lawyers,TTP,4,5,9,Yes,Moderate,"Political Violence targeting judges/lawyers in Sargodha, Punjab."
INC-01041,ATK,5/25/2011,2011,5,25,Pakistan,KPK,Peshawar,Suicide bombing,Police,Unknown,11,48,59,Yes,Unknown,Detailed blast record from attacks.csv (S# 314). Location: CID station Category: Police Target: Police
INC-01042,ATK,5/26/2011,2011,5,26,Pakistan,KPK,Hangu,Suicide bombing,Police,Unknown,32,60,92,Yes,Unknown,Detailed blast record from attacks.csv (S# 315). Location: checkpoint close to Hangu police station and hangu DPO office Category: Police Target: Police
INC-01043,PAK,5/26/2011,2011,5,26,Pakistan,Azad Kashmir,Muzaffarabad,IED,Infrastructure,Unknown,4,12,16,Yes,Moderate,"IED targeting infrastructure in Muzaffarabad, Azad Kashmir."
INC-01044,PAK,5/27/2011,2011,5,27,Pakistan,Punjab,Jhang,Mortar Attack,Government Officials,BLA,6,8,14,Yes,Moderate,"Mortar Attack targeting government officials in Jhang, Punjab."
INC-01045,ATK,5/28/2011,2011,5,28,Pakistan,FATA,Bajaur Agency,Suicide bombing,Anti-Militants,Unknown,8,11,19,Yes,Unknown,Detailed blast record from attacks.csv (S# 316). Location: Bajaur Agency's salarzai village-near Afghan border Category: Market Target: Anti-Militants Sect: Sunni
INC-01046,ATK,6/5/2011,2011,6,5,Pakistan,KPK,Nowshehra,Suicide bombing,Military,Unknown,19,45,64,Yes,Unknown,Detailed blast record from attacks.csv (S# 317). Location: Army run Bakery on Mall road-Nowshehra cantt Category: Military Target: Military
INC-01047,PAK,6/7/2011,2011,6,7,Pakistan,Sindh,Larkana,Grenade Attack,Military/Security Forces,BRAS,5,11,16,No,Unknown,"Grenade Attack targeting military/security forces in Larkana, Sindh."
INC-01048,PAK,6/11/2011,2011,6,11,Pakistan,Azad Kashmir,Muzaffarabad,Suicide Bombing,Judges/Lawyers,Al-Qaeda,54,115,169,No,Major,"Suicide Bombing targeting judges/lawyers in Muzaffarabad, Azad Kashmir."
INC-01049,ATK,6/12/2011,2011,6,12,Pakistan,KPK,Peshawar,Suicide bombing,Civilian,Unknown,35,107,142,Yes,Unknown,Detailed blast record from attacks.csv (S# 318). Location: Khyber super market-peshawar cantt Category: Market Target: Civilian
INC-01050,PAK,6/12/2011,2011,6,12,Pakistan,Gilgit-Baltistan,Hunza,Ambush,Military/Security Forces,Unknown,19,1,20,Yes,Major,"Ambush targeting military/security forces in Hunza, Gilgit-Baltistan."
INC-01051,ATK,6/13/2011,2011,6,13,Pakistan,Capital,Islamabad,Suicide bombing,Civilian,Unknown,2,6,8,Yes,Unknown,Detailed blast record from attacks.csv (S# 319). Location: silk bank in I-8 markaz Category: Bank Target: Civilian
INC-01052,ATK,6/25/2011,2011,6,25,Pakistan,KPK,D.I Khan,Suicide bombing,Police,Unknown,10,5,15,Yes,Unknown,Detailed blast record from attacks.csv (S# 320). Location: Kolache Town Category: Police Target: Police
INC-01053,PAK,6/26/2011,2011,6,26,Pakistan,Sindh,Sukkur,Bombing,Infrastructure,Punjabi Taliban,4,13,17,No,Major,"Bombing targeting infrastructure in Sukkur, Sindh."
INC-01054,PAK,7/2/2011,2011,7,2,Pakistan,Sindh,Hyderabad,Suicide Bombing,School,Haqqani Network,58,162,220,Yes,Moderate,"Suicide Bombing targeting school in Hyderabad, Sindh."
INC-01055,PAK,7/5/2011,2011,7,5,Pakistan,Azad Kashmir,Bagh,Military Operation,Market/Bazaar,BRAS,59,37,96,Yes,Moderate,"Military Operation targeting market/bazaar in Bagh, Azad Kashmir."
INC-01056,ATK,7/11/2011,2011,7,11,Pakistan,KPK,Peshawar,Suicide bombing,Government Official,Unknown,7,26,33,Yes,Unknown,Detailed blast record from attacks.csv (S# 321). Location: Bazar in Central Battagram Category: Market Target: Government Official
INC-01057,PAK,7/16/2011,2011,7,16,Pakistan,Balochistan,Quetta,Suicide Bombing,Police,BLA,37,70,107,Yes,Moderate,"Suicide Bombing targeting police in Quetta, Balochistan."
INC-01058,ATK,7/21/2011,2011,7,21,Pakistan,FATA,South waziristan,Suicide bombing,Foreigner,Unknown,0,2,2,Yes,Unknown,Detailed blast record from attacks.csv (S# 322). Location: South waziristan Category: Mobile Target: Foreigner Sect: NA
INC-01059,PAK,7/23/2011,2011,7,23,Pakistan,Sindh,Hyderabad,Military Operation,Infrastructure,TTP,45,92,137,Yes,Major,"Military Operation targeting infrastructure in Hyderabad, Sindh."
INC-01060,ATK,7/24/2011,2011,7,24,Pakistan,FATA,South waziristan,Suicide bombing,Military,Unknown,1,7,8,Yes,Unknown,Detailed blast record from attacks.csv (S# 323). Location: Security Checkpost in chak Malai Area Category: Military Target: Military Sect: NA
INC-01061,PAK,7/25/2011,2011,7,25,Pakistan,Balochistan,Dera Bugti,Rocket Attack,Judges/Lawyers,Haqqani Network,3,6,9,Yes,Unknown,"Rocket Attack targeting judges/lawyers in Dera Bugti, Balochistan."
INC-01062,ATK,8/6/2011,2011,8,6,Pakistan,Fata,Mohmand Agency,Suicide bombing,Military,Unknown,1,0,1,Yes,Unknown,Detailed blast record from attacks.csv (S# 324). Location: Danish Kol Bazaar Pandyali Category: Market Target: Military Sect: NA
INC-01063,PAK,8/6/2011,2011,8,6,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan,Drone Strike,Judges/Lawyers,Unknown,10,10,20,Yes,Major,"Drone Strike targeting judges/lawyers in Dera Ismail Khan, Khyber Pakhtunkhwa."
INC-01064,PAK,8/7/2011,2011,8,7,Pakistan,Khyber Pakhtunkhwa,Dir,Mortar Attack,School,Al-Qaeda,8,15,23,Yes,,"Mortar Attack targeting school in Dir, Khyber Pakhtunkhwa."
INC-01065,PAK,8/9/2011,2011,8,9,Pakistan,Punjab,Lahore,Suicide Bombing,Political Party,BRAS,26,62,88,Yes,Major,"Suicide Bombing targeting political party in Lahore, Punjab."
INC-01066,ATK,8/11/2011,2011,8,11,Pakistan,KPK,Peshawar,Suicide bombing,Police,Unknown,2,12,14,Yes,Unknown,Detailed blast record from attacks.csv (S# 325). Location: Check post near lahori gate Category: Police Target: Police Sect: NA
INC-01067,ATK,8/19/2011,2011,8,19,Pakistan,KPK,Khyber Agency,Suicide bombing,Civilian,Unknown,60,130,190,Yes,Unknown,Detailed blast record from attacks.csv (S# 326). Location: Jamia Masjid Madina in Ghundi Area of Jamrud Category: Religious Target: Civilian Sect: NA
INC-01068,PAK,8/28/2011,2011,8,28,Pakistan,Punjab,Faisalabad,Bombing,Political Party,Unknown,7,21,28,Yes,Unknown,"Bombing targeting political party in Faisalabad, Punjab."
INC-01069,ATK,8/31/2011,2011,8,31,Pakistan,Baluchistan,Quetta,Suicide bombing,religious,Unknown,13,25,38,Yes,Unknown,Detailed blast record from attacks.csv (S# 327). Location: near the Eidgah in Marriabad Major Muhammad Ali Shaheed Road. Category: Religious Target: religious Sect: Shiite
INC-01070,ATK,9/1/2011,2011,9,1,Pakistan,KPK,Lakki marwat,Suicide bombing,Police,Unknown,2,25,27,Yes,Unknown,Detailed blast record from attacks.csv (S# 328). Location: near a police station in Darra Pezu Town Category: Police Target: Police Sect: NA
INC-01071,PAK,9/1/2011,2011,9,1,Pakistan,Punjab,Multan,Political Violence,Hospital,Punjabi Taliban,4,2,6,No,Moderate,"Political Violence targeting hospital in Multan, Punjab."
INC-01072,ATK,9/7/2011,2011,9,7,Pakistan,Baluchistan,Quetta,Suicide bombing,Military,Unknown,28,82,110,Yes,Unknown,Detailed blast record from attacks.csv (S# 329). Location: FC DIG's residence at Anscumb road Category: Military Target: Military Sect: NA
INC-01073,PAK,9/11/2011,2011,9,11,Pakistan,Khyber Pakhtunkhwa,Bannu,Armed Assault,Ethnic Group,Al-Qaeda,17,8,25,Yes,Moderate,"Armed Assault targeting ethnic group in Bannu, Khyber Pakhtunkhwa."
INC-01074,PAK,9/13/2011,2011,9,13,Pakistan,Islamabad Capital Territory,Islamabad,Assassination,Military/Security Forces,Al-Qaeda,1,1,2,Yes,Minor,"Assassination targeting military/security forces in Islamabad, Islamabad Capital Territory."
INC-01075,ATK,9/15/2011,2011,9,15,Pakistan,KPK,Lower Dir,Suicide bombing,Civilian,Unknown,34,75,109,Yes,Unknown,Detailed blast record from attacks.csv (S# 330). Location: Jandola Town in Lower Dir-100 km from swat valley Category: Park/Ground Target: Civilian Sect: NA
INC-01076,PAK,9/15/2011,2011,9,15,Pakistan,Islamabad Capital Territory,Islamabad,Mortar Attack,Political Party,Al-Qaeda,3,2,5,Yes,Minor,"Mortar Attack targeting political party in Islamabad, Islamabad Capital Territory."
INC-01077,PAK,9/15/2011,2011,9,15,Pakistan,Balochistan,Turbat,Military Operation,Civilians,BLA,24,63,87,Yes,Moderate,"Military Operation targeting civilians in Turbat, Balochistan."
INC-01078,ATK,9/19/2011,2011,9,19,Pakistan,Sindh,karachi,Suicide bombing,Police,Unknown,8,7,15,Yes,Unknown,Detailed blast record from attacks.csv (S# 331). Location: Street 32-off Saba Avenue-DHA Phase VIII-house of CID SSP Category: Police Target: Police Sect: NA
INC-01079,PAK,9/26/2011,2011,9,26,Pakistan,FATA/Tribal Areas,Orakzai,IED,Religious Minority,BLA,10,30,40,No,,"IED targeting religious minority in Orakzai, FATA/Tribal Areas."
INC-01080,PAK,10/5/2011,2011,10,5,Pakistan,Punjab,Multan,Rocket Attack,Paramilitary,Unknown,8,8,16,Yes,Unknown,"Rocket Attack targeting paramilitary in Multan, Punjab."
INC-01081,PAK,10/12/2011,2011,10,12,Pakistan,Sindh,Karachi,Bombing,Judges/Lawyers,BRAS,14,11,25,Yes,Unknown,"Bombing targeting judges/lawyers in Karachi, Sindh."
INC-01082,PAK,10/25/2011,2011,10,25,Pakistan,Sindh,Karachi,Militant Attack,Judges/Lawyers,Unknown,19,48,67,Yes,Major,"Militant Attack targeting judges/lawyers in Karachi, Sindh."
INC-01083,ATK,10/28/2011,2011,10,28,Pakistan,KPK,Nowshehra,Suicide bombing,Police,Unknown,2,0,2,Yes,Unknown,Detailed blast record from attacks.csv (S# 332). Location: Risalpur area of the Nowshera district Category: Police Target: Police Sect: NA
INC-01084,ATK,11/7/2011,2011,11,7,Pakistan,KPK,Swabi,Bombing / IED,Government Official,Unknown,3,9,12,Yes,Unknown,Detailed blast record from attacks.csv (S# 333). Location: Malikabad area of Swabi Category: Government Official Target: Government Official
INC-01085,ATK,11/16/2011,2011,11,16,Pakistan,Sindh,Karachi,Suicide bombing,Police,Unknown,7,1,8,Yes,Unknown,Detailed blast record from attacks.csv (S# 334). Location: Sea view-clifton-at lover's point adjacent to village hotel Category: Mobile Target: Police
INC-01086,ATK,11/18/2011,2011,11,18,Pakistan,Sindh,Karachi,Suicide bombing,Military,Unknown,1,0,1,Yes,Unknown,Detailed blast record from attacks.csv (S# 335). Location: Block 13-near Pehlwan Goth roundabout-Gulistan-e-Jauhar Category: Residence Target: Military
INC-01087,PAK,11/22/2011,2011,11,22,Pakistan,FATA/Tribal Areas,Khyber,Rocket Attack,Foreign Nationals,Punjabi Taliban,3,7,10,Yes,,"Rocket Attack targeting foreign nationals in Khyber, FATA/Tribal Areas."
INC-01088,PAK,11/27/2011,2011,11,27,Pakistan,Khyber Pakhtunkhwa,Kohat,Political Violence,Political Party,Unknown,15,44,59,Yes,,"Political Violence targeting political party in Kohat, Khyber Pakhtunkhwa."
INC-01089,PAK,12/3/2011,2011,12,3,Pakistan,Khyber Pakhtunkhwa,Bannu,Kidnapping,Military/Security Forces,Haqqani Network,0,3,3,No,Unknown,"Kidnapping targeting military/security forces in Bannu, Khyber Pakhtunkhwa."
INC-01090,PAK,12/4/2011,2011,12,4,Pakistan,FATA/Tribal Areas,South Waziristan,Military Operation,Civilians,Punjabi Taliban,31,66,97,Yes,,"Military Operation targeting civilians in South Waziristan, FATA/Tribal Areas."
INC-01091,PAK,12/5/2011,2011,12,5,Pakistan,Sindh,Mirpur Khas,Mortar Attack,Religious Minority,BRAS,1,1,2,Yes,Major,"Mortar Attack targeting religious minority in Mirpur Khas, Sindh."
INC-01092,PAK,12/8/2011,2011,12,8,Pakistan,Khyber Pakhtunkhwa,Nowshera,Armed Assault,School,TTP,3,4,7,Yes,,"Armed Assault targeting school in Nowshera, Khyber Pakhtunkhwa."
INC-01093,PAK,12/19/2011,2011,12,19,Pakistan,Sindh,Karachi,Militant Attack,Market/Bazaar,BLA,21,10,31,Yes,Moderate,"Militant Attack targeting market/bazaar in Karachi, Sindh."
INC-01094,ATK,12/24/2011,2011,12,24,Pakistan,KPK,Bannu,Suicide bombing,Military,Unknown,6,19,25,Yes,Unknown,Detailed blast record from attacks.csv (S# 336). Location: Tochi Scouts headquarters in Bannu Category: Military Target: Military
INC-01095,PAK,12/25/2011,2011,12,25,Pakistan,Punjab,Jhang,Ambush,Police,Unknown,18,23,41,No,Moderate,"Ambush targeting police in Jhang, Punjab."
INC-01096,PAK,12/29/2011,2011,12,29,Pakistan,Balochistan,Khuzdar,Bombing,Civilians,BLA,30,64,94,Yes,Unknown,"Bombing targeting civilians in Khuzdar, Balochistan."
INC-01097,ATK,1/3/2012,2012,1,3,Pakistan,Punjab,Gujrat,Suicide bombing,Civilian,Unknown,2,0,2,Yes,Unknown,Detailed blast record from attacks.csv (S# 337). Location: Gorali village-4 km from Gujrat Category: Park/Ground Target: Civilian
INC-01098,ATK,1/3/2012,2012,1,3,Pakistan,KPK,Peshawar,Suicide bombing,Civilian,Unknown,2,28,30,Yes,Unknown,Detailed blast record from attacks.csv (S# 338). Location: trade center on arbab road in university town Category: Market Target: Civilian
INC-01099,ATK,1/3/2012,2012,1,3,Pakistan,FATA,Khyber Agency,Suicide bombing,Civilian,Unknown,3,9,12,Yes,Unknown,Detailed blast record from attacks.csv (S# 339). Location: landikotal town Category: Market Target: Civilian
INC-01100,PAK,1/7/2012,2012,1,7,Pakistan,Balochistan,Turbat,Political Violence,Military/Security Forces,TTP,7,3,10,Yes,Major,"Political Violence targeting military/security forces in Turbat, Balochistan."
INC-01101,PAK,1/10/2012,2012,1,10,Pakistan,Punjab,Sargodha,Rocket Attack,Market/Bazaar,BLA,8,1,9,Yes,Moderate,"Rocket Attack targeting market/bazaar in Sargodha, Punjab."
INC-01102,PAK,1/11/2012,2012,1,11,Pakistan,Khyber Pakhtunkhwa,Mingora,Ambush,Political Party,BLA,13,5,18,No,Minor,"Ambush targeting political party in Mingora, Khyber Pakhtunkhwa."
INC-01103,PAK,1/11/2012,2012,1,11,Pakistan,Islamabad Capital Territory,Islamabad,Military Operation,Foreign Nationals,Unknown,47,111,158,Yes,Minor,"Military Operation targeting foreign nationals in Islamabad, Islamabad Capital Territory."
INC-01104,ATK,1/14/2012,2012,1,14,Pakistan,KPK,D.I Khan,Suicide bombing,Police,Unknown,8,10,18,Yes,Unknown,Detailed blast record from attacks.csv (S# 340). Location: District police officer's office Category: Police Target: Police
INC-01105,PAK,1/19/2012,2012,1,19,Pakistan,Balochistan,Mastung,Ethnic Violence,Political Party,Punjabi Taliban,4,12,16,Yes,Minor,"Ethnic Violence targeting political party in Mastung, Balochistan."
INC-01106,PAK,1/21/2012,2012,1,21,Pakistan,Islamabad Capital Territory,Islamabad,Kidnapping,Ethnic Group,Punjabi Taliban,0,3,3,Yes,Unknown,"Kidnapping targeting ethnic group in Islamabad, Islamabad Capital Territory."
INC-01107,PAK,1/24/2012,2012,1,24,Pakistan,Khyber Pakhtunkhwa,Charsadda,Militant Attack,Paramilitary,BRAS,23,45,68,Yes,Unknown,"Militant Attack targeting paramilitary in Charsadda, Khyber Pakhtunkhwa."
INC-01108,PAK,1/28/2012,2012,1,28,Pakistan,Balochistan,Loralai,Assassination,Ethnic Group,TTP,2,2,4,Yes,,"Assassination targeting ethnic group in Loralai, Balochistan."
INC-01109,ATK,1/30/2012,2012,1,30,Pakistan,KPK,Peshawar,Suicide bombing,Anti-Militants,Unknown,4,8,12,Yes,Unknown,Detailed blast record from attacks.csv (S# 341). Location: Pakha Ghullam area Category: Residence Target: Anti-Militants
INC-01110,PAK,1/31/2012,2012,1,31,Pakistan,Azad Kashmir,Rawalakot,Militant Attack,Hospital,Punjabi Taliban,34,14,48,Yes,Moderate,"Militant Attack targeting hospital in Rawalakot, Azad Kashmir."
INC-01111,PAK,2/10/2012,2012,2,10,Pakistan,Punjab,Sargodha,Ambush,Infrastructure,Lashkar-e-Jhangvi,7,5,12,Yes,Unknown,"Ambush targeting infrastructure in Sargodha, Punjab."
INC-01112,ATK,2/16/2012,2012,2,16,Pakistan,FATA,Upper Dir,Suicide bombing,Civilian,Unknown,1,3,4,Yes,Unknown,Detailed blast record from attacks.csv (S# 343). Location: Dir Town in Northwestren Districk of Upperdir near Afghan Boarder Category: Market Target: Civilian
INC-01113,ATK,2/17/2012,2012,2,17,Pakistan,FATA,Kuram Agency,Suicide bombing,Civilian,Unknown,28,36,64,Yes,Unknown,Detailed blast record from attacks.csv (S# 342). Location: Parachinar Outside Shia Mousque Category: Market Target: Civilian Sect: Shiite
INC-01114,PAK,2/17/2012,2012,2,17,Pakistan,Islamabad Capital Territory,Islamabad,Military Operation,Civilians,Lashkar-e-Jhangvi,10,22,32,Yes,Moderate,"Military Operation targeting civilians in Islamabad, Islamabad Capital Territory."
INC-01115,ATK,2/24/2012,2012,2,24,Pakistan,KPK,Peshawar,Suicide bombing,Police,Unknown,4,6,10,Yes,Unknown,Detailed blast record from attacks.csv (S# 344). Location: C-Division Police Station (Kotwali police Stataion) Category: Police Target: Police
INC-01116,PAK,2/25/2012,2012,2,25,Pakistan,Gilgit-Baltistan,Hunza,Rocket Attack,Police,Al-Qaeda,0,4,4,Yes,Major,"Rocket Attack targeting police in Hunza, Gilgit-Baltistan."
INC-01117,PAK,2/26/2012,2012,2,26,Pakistan,Balochistan,Khuzdar,Armed Assault,Police,Unknown,15,48,63,No,Unknown,"Armed Assault targeting police in Khuzdar, Balochistan."
INC-01118,ATK,3/3/2012,2012,3,3,Pakistan,KPK,Peshawar,Suicide bombing,Government Official,Unknown,1,6,7,Yes,Unknown,Detailed blast record from attacks.csv (S# 345). Location: Shabqadar town 35KM northeast of Peshawar Category: Mobile Target: Government Official
INC-01119,PAK,3/3/2012,2012,3,3,Pakistan,Punjab,Sargodha,Armed Assault,Religious Minority,Haqqani Network,11,8,19,Yes,Major,"Armed Assault targeting religious minority in Sargodha, Punjab."
INC-01120,ATK,3/4/2012,2012,3,4,Pakistan,KPK,D.I Khan,Suicide bombing,Police,Unknown,0,3,3,Yes,Unknown,Detailed blast record from attacks.csv (S# 346). Location: Police patrol in main market area of D.I Khan KPK Category: Mobile Target: Police
INC-01121,PAK,3/9/2012,2012,3,9,Pakistan,FATA/Tribal Areas,North Waziristan,Assassination,Judges/Lawyers,Haqqani Network,4,15,19,Yes,Unknown,"Assassination targeting judges/lawyers in North Waziristan, FATA/Tribal Areas."
